"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"164054369430536193","","","","","2012-01-30 18:36:24 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/OUIhyhaB At Twitter, The Future is You!","http://youtu.be/vccZkELgEsU?a"
"163995018942611456","","","","","2012-01-30 14:40:34 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","The Management Team - Guest Post From JLM:  http://t.co/8orKgeR2 (@fredwilson)","http://disq.us/5850ut"
"163301077448523778","162652378137509888","14130628","","","2012-01-28 16:43:05 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@disqus couldn't recreate this am,if ai come across it again I'll isolate the cause(s)"
"163299347696586752","162652378137509888","14130628","","","2012-01-28 16:36:13 +0000","<a href=""http://www.engag.io"" rel=""nofollow"">Engagio</a>","@disqus: It keeps getting url shortened and truncated, http://t.co/GsdGnCT8 + a_vc/2012/01/the-15-tax-rate.html#comment-418638748","http://avc.com"
"163299070570532864","162652378137509888","14130628","","","2012-01-28 16:35:07 +0000","<a href=""http://www.engag.io"" rel=""nofollow"">Engagio</a>","@disqus: here's the url that caused the issue http://t.co/fsosAtTv","http://avc.com/a_vc/2012/01/the-15-tax-rate.html#comment-418638748"
"163298616520351744","162652378137509888","14130628","","","2012-01-28 16:33:18 +0000","<a href=""http://www.engag.io"" rel=""nofollow"">Engagio</a>","@disqus: That permalink weirdness happened while on my iphone, http://t.co/B3RdF5Bx","http://www.avc.com/a_vc/2012/01/the-15-tax-rate.html#comm"
"163033946051981312","","","","","2012-01-27 23:01:36 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","The Cost of Doing Business: Foxconn, Apple and the Fate of the Modern Worker by @Dan_Rowinski http://t.co/jK3K3fIn via @RWW","http://rww.to/xqkK9x"
"162949006845153280","","","","","2012-01-27 17:24:05 +0000","web","WAT https://t.co/mHACozD8","https://www.destroyallsoftware.com/talks/wat"
"162913420281257986","","","162903689756020737","14561327","2012-01-27 15:02:40 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dhh: Three years later, Mr. Moore is still letting us punt on database sharding: http://t.co/yfLoNU3u","http://bit.ly/xuybcZ"
"162912956928114688","","","162907299420180480","5988062","2012-01-27 15:00:50 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @TheEconomist: Daily chart: Which emerging economies have the most monetary and fiscal firepower? http://t.co/Ko1YedZE","http://econ.st/y8NRX6"
"162513288805105665","","","","","2012-01-26 12:32:42 +0000","<a href=""https://kindle.amazon.com"" rel=""nofollow"">Kindle</a>","http://t.co/K9RgySma /a line from pro Django http://t.co/uf2gWDR1 #Kindle #iPhone","http://pa.ly/g","http://amzn.com/k/RT4O9S4SBQNF"
"162206757555417088","","","","","2012-01-25 16:14:39 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Astounding 'Facts' About Google's Most Badass Engineer, Jeff Dean http://t.co/4YY9zNi6 via @sai","http://www.businessinsider.com/astounding-facts-about-googles-most-badass-engineer-jeff-dean-2012-1?utm_source=twbutton&utm_medium=social&utm_campaign=sai"
"162113026391162880","161524405346902016","14130628","","","2012-01-25 10:02:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@disqus the comment ID was a large negative number which caused the page comments to display strangely"
"161889928375054336","","","","","2012-01-24 19:15:41 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","The Green Button:  http://t.co/2nRmbPpi (@fredwilson)","http://disq.us/54qdwe"
"161810967825620992","","","","","2012-01-24 14:01:55 +0000","web","This is cool, create your own Google+ blog https://t.co/ZtnPIgyM, here's mine http://t.co/jq8IpHa2","https://plus.google.com/u/0/106773510080628336104/posts/Ur87fbTYwwp","http://plussersblog.appspot.com/blog/?id=103688075806912719646"
"161787262437306368","","","","","2012-01-24 12:27:43 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/RS6dlXgA Marquese Scott Interview @ EPR 182","http://youtu.be/XOWcR2o5pfs?a"
"161746978097729536","","","161716675132129280","87133189","2012-01-24 09:47:39 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dpinsen: Ironic that a green tech company doesn't recycle its glass: http://t.co/51TxOXnn #Solyndra $$","http://sanfrancisco.cbslocal.com/2012/01/19/bankrupt-solyndra-caught-destroying-brand-new-parts/"
"161745692442902528","","","161579209796501505","419710142","2012-01-24 09:42:32 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @PandoDaily: Search, Plus Your World Plus Your Pseudonym http://t.co/gTGAkEXh via @trevoragilbert","http://wp.me/p25u9C-o8"
"161743298569052160","","","","","2012-01-24 09:33:02 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Google: Do Yourself a Favor and Just Come Clean Already http://t.co/9m1yyq1V via @pandodaily","http://wp.me/p25u9C-o2"
"161741889555533825","","","","","2012-01-24 09:27:26 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Google results are more relevant when they include all social networks rather than just Google+. See for yourself: http://t.co/3XQ2J1C7","http://www.focusontheuser.org"
"161741014615343104","","","161725548379373568","1380711","2012-01-24 09:23:57 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @salimismail: fabulous quote by @bradtem of #singularityu at end of NYT article on autonomous vehicles - http://t.co/LhbpWJLQ","http://www.nytimes.com/2012/01/24/technology/googles-autonomous-vehicles-draw-skepticism-at-legal-symposium.html"
"161453488260386816","","14130628","","","2012-01-23 14:21:25 +0000","web","@disqus just noticed some permalink oddity on http://t.co/KKAPlQAd, http://t.co/PD6dqKU9","http://disqus.com/dashboard","http://www.avc.com/a_vc/2012/01/the-15-tax-rate.html#comment-418638748"
"161446520258961408","","","","","2012-01-23 13:53:44 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","The Management Team - Guest Post From Matt Blumberg:  http://t.co/OUzKdFqV (@fredwilson)","http://disq.us/53z10l"
"161444960623788032","","","","","2012-01-23 13:47:32 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","Revenue vs margin:  http://t.co/iwlzRZQG (@cdixon)","http://disq.us/53ywjj"
"161208610737766400","","","","","2012-01-22 22:08:22 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Foxconn chairman equates iPhone-creating workforce to animals http://t.co/yfTIG6RA via @DigitalTrends","http://www.digitaltrends.com/mobile/foxconn-chairman-equates-iphone-creating-workforce-to-animals/"
"161176056118784000","","","","","2012-01-22 19:59:00 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","The 15% Tax Rate:  http://t.co/GSdu7Ghl (@fredwilson)","http://disq.us/53jxpt"
"161090699952005120","","","","","2012-01-22 14:19:50 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","JPEGmini - Your Photos on a Diet! http://t.co/Pi49XTsB via @jpegmini","http://www.jpegmini.com/main/home"
"160883522624700417","","","160875585122484224","10760422","2012-01-22 00:36:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @daringfireball: Why Apple Products Are Manufactured in China: http://t.co/83aKjnDj","http://df4.us/j39"
"160882424182611969","","","","","2012-01-22 00:32:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","?@mikeal: wow? the scala community seems awesome http://t.co/UWIstND2 :( #sadfacesarcasm? /Dave's book rocked. Stuff happens","http://goodstuff.im/no-i-dont-owe-you-scala-toolsorg"
"160763300089569280","","","","","2012-01-21 16:38:52 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","""FREE Online Course: Programming for the Web with Ruby"" http://t.co/JeCDv7sr by @IndianGuru","http://bit.ly/yPTcHP"
"160685961951453184","","","","","2012-01-21 11:31:33 +0000","<a href=""http://itunes.apple.com/us/app/google-currents/id459182288?mt=8&uo=4"" rel=""nofollow"">Google Currents on iOS</a>","Coding Relic: Requiem for Jumbo Frames (tune into the section on TCP calcification) http://t.co/y9KLT46F","http://goo.gl/mag/omkdR"
"160682622790549505","","","","","2012-01-21 11:18:17 +0000","<a href=""http://itunes.apple.com/us/app/google-currents/id459182288?mt=8&uo=4"" rel=""nofollow"">Google Currents on iOS</a>","Coding Relic: Offense http://t.co/PO1x9qkE","http://goo.gl/mag/uHrBG"
"160681252641447936","","","","","2012-01-21 11:12:50 +0000","<a href=""http://itunes.apple.com/us/app/google-currents/id459182288?mt=8&uo=4"" rel=""nofollow"">Google Currents on iOS</a>","Traceback (most recent call last):: CouchDB View Performance (Python vs JavaScript) http://t.co/d9Ow7kWw","http://goo.gl/mag/TDZe0"
"160675454284603392","","","","","2012-01-21 10:49:48 +0000","<a href=""http://itunes.apple.com/us/app/read-it-later-pro/id309601447?mt=8&uo=4"" rel=""nofollow"">Read It Later Pro</a>","virtual networking (via @ReadItLater) #longreads http://t.co/8RneDMxH","http://packetpushers.net/big-switch-network-openflow-and-virtual-networking/"
"160673877767368707","","","","","2012-01-21 10:43:32 +0000","<a href=""http://itunes.apple.com/us/app/read-it-later-pro/id309601447?mt=8&uo=4"" rel=""nofollow"">Read It Later Pro</a>","Is it time to get rid of the Linux OS model in the cloud? (via @ReadItLater) http://t.co/zohP0dPA","http://highscalability.com/blog/2012/1/19/is-it-time-to-get-rid-of-the-linux-os-model-in-the-cloud.html"
"160670581023453184","","","160622541965242369","816653","2012-01-21 10:30:26 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @TechCrunch: The Dawn of Social Lobbying http://t.co/k3lOpFZg by @semil","http://tcrn.ch/xupmTf"
"160669565695692800","","","160574858470756353","10760422","2012-01-21 10:26:24 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @daringfireball: ? On the Proprietary Nature of the iBooks Author File Format: http://t.co/ooddYi2d","http://df4.us/j36"
"160667766632890368","","","160607255295819776","42983","2012-01-21 10:19:15 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @terrycojones: Silliness: Women?s guide to HTTP status codes for dealing with unwanted geek advances http://t.co/X9kChCcY","http://bit.ly/yiyZnO"
"160665689437380608","","","160622680029138944","17396038","2012-01-21 10:11:00 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @jedisct1: RT @iamevltwin: Port-Independent SSL Detection - http://t.co/CnApBf5a #DFIR #NetworkForensics","http://ht.ly/8AmlW"
"160664572934623232","","","160624385307320320","12526082","2012-01-21 10:06:33 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dnene: This meme that only evented servers somehow offer the golden path to scalability is not right #jsFoo. eg, http://t.co/jDqvfMkq","http://blog.whatsapp.com/index.php/2012/01/1-million-is-so-2011/"
"160562461773271041","","","","","2012-01-21 03:20:48 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/ghgaVNgO Web micro-framework battle - Richard Jones","http://youtu.be/AYjPIMe0BhA?a"
"160501446641598464","","","160486969359613954","15176981","2012-01-20 23:18:21 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @mookid8000: Blogged ""duality of request/reply vs. pub/sub"" http://t.co/s8oKdpHj #rebus","http://mookid.dk/oncode/archives/2660#nservicebus"
"160427570398117890","","","160414163938717697","17396038","2012-01-20 18:24:48 +0000","web","RT @jedisct1: Rails 3.2.0: Faster dev mode & routing, explain queries, tagged logger, store: http://t.co/CvEQoqqE","http://weblog.rubyonrails.org/2012/1/20/rails-3-2-0-faster-dev-mode-routing-explain-queries-tagged-logger-store"
"160380664951209984","","","","","2012-01-20 15:18:24 +0000","web","Reading ""A response to Linus Torvalds on C++"" http://t.co/tyXvyi6U via @tylergillies","http://warp.povusers.org/OpenLetters/ResponseToTorvalds.html"
"159774830357516288","","","","","2012-01-18 23:11:02 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","How to Develop Your Fund Raising Strategy - http://t.co/9XuXSm28 by @msuster","http://bothsid.es/HHp"
"159723637497278464","","","","","2012-01-18 19:47:37 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/AeFmz1JX Hitler reacts to SOPA.","http://youtu.be/uvXo4sGB7zM?a"
"159641614145437696","","","","","2012-01-18 14:21:41 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Watch PROTECT IP / SOPA Breaks The Internet on Vimeo! http://t.co/rQNiUTPl","http://vimeo.com/31100268"
"159284013465473024","","","","","2012-01-17 14:40:42 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","The Management Team - While Building The Business:  http://t.co/Fe4nztNm (@fredwilson)","http://disq.us/50tsf4"
"158847209121652737","","","","","2012-01-16 09:45:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Diablo II took 120+ man years, http://t.co/sLoe7AO2","http://www.gamasutra.com/view/feature/3124/postmortem_blizzards_diablo_ii.php?pages=all"
"158688431239725056","","","158686358540533761","205818033","2012-01-15 23:14:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MrHoatzin: This article makes the Afghanistan war seem like a corporate venture in outer space from some dystopian scifi flick http: ..."
"158211491265380353","","","","","2012-01-14 15:38:53 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Apple Said to Prepare March IPad 3 Debut With Sharper Screen, Faster Chip - Bloomberg http://t.co/V46JBl2s via @BloombergNews","http://bloom.bg/ykNaGX"
"157930730545086464","","","","","2012-01-13 21:03:15 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","A blog from the mind of falicon:  http://t.co/Y38Ty9wy (@falicon)","http://disq.us/4z5g8v"
"157922311993962496","","","","","2012-01-13 20:29:47 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","Jan&#039;s First Email to Damien:  http://t.co/DPwfaSYq","http://disq.us/4z4sjc"
"157809811927482368","157801044175364096","28520903","","","2012-01-13 13:02:45 +0000","<a href=""http://www.engag.io"" rel=""nofollow"">Engagio</a>","@ScepticGeek: which is ludicrous for a number of reasons. #1 being what is objectionable to me is not the same as what is objectionable to y"
"157809624576311296","157801044175364096","28520903","","","2012-01-13 13:02:01 +0000","<a href=""http://www.engag.io"" rel=""nofollow"">Engagio</a>","@ScepticGeek: From reading I interpreted as hosts having to police their own content for potentially objectionable material"
"157800482549673985","157784879696850944","28520903","","","2012-01-13 12:25:41 +0000","<a href=""http://www.engag.io"" rel=""nofollow"">Engagio</a>","@ScepticGeek: correction, engag.io cc @wmougayar posted via @engagio"
"157800365964787712","157784879696850944","28520903","","","2012-01-13 12:25:13 +0000","<a href=""http://www.engag.io"" rel=""nofollow"">Engagio</a>","@ScepticGeek: Heads up, I've been using egag.io when on a desktop (admittedly rarely). It's a fantastic social aggregati"
"157800070367035393","157795434767720449","7979462","","","2012-01-13 12:24:03 +0000","<a href=""http://www.engag.io"" rel=""nofollow"">Engagio</a>","so Facebook's face recognition is suggestion @atulsabnis was in Goa poolside (j/k). Vacationing Mahendra ~ Atul. Very in"
"157799552274018305","157792711221575680","28520903","","","2012-01-13 12:21:59 +0000","<a href=""http://www.engag.io"" rel=""nofollow"">Engagio</a>","@ScepticGeek: I can't imagine a filter on the entire Internet in place. Who would decide what is objectionable or unobje"
"157795538790653952","","","","","2012-01-13 12:06:02 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","The Academy For Software Engineering:  http://t.co/e0mmdWIz (@fredwilson)","http://disq.us/4ywazn"
"157792557529706496","","","157784879696850944","28520903","2012-01-13 11:54:12 +0000","web","RT @ScepticGeek: Google, Facebook case: Indian Govt sanctions prosecution over objectionable content http://t.co/wAxb4eFT","http://j.mp/wHSff9"
"157792522389831680","157784879696850944","28520903","","","2012-01-13 11:54:03 +0000","web","@ScepticGeek is this a legitimate complaint, or an attempt by the courts to shake down wealthy companies for cash?"
"157791846955884545","157791033558708225","7979462","","","2012-01-13 11:51:22 +0000","web","@atulsabnis @Palsule what was the Facebook uploading incident? I haven't been tuning into my twitter inbound enough lately"
"157789255559684097","","","","","2012-01-13 11:41:04 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","Welcome to Mark's Garden:  http://t.co/2JSt3VFO (@Victusfate)","http://disq.us/4yw1wf"
"157787216427495424","","","157781510697656320","7979462","2012-01-13 11:32:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @atulsabnis: Half Full; Half Empty http://t.co/DtT8CIrR","http://fb.me/1oDz8LCNw"
"157787192008249345","157781510697656320","7979462","","","2012-01-13 11:32:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@atulsabnis but which is empty, the reflection or the real?"
"157579283525681153","","","","","2012-01-12 21:46:43 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/Fbkr6CQX Top 5 Minecraft Creations - Castles","http://youtu.be/bTgmEB0IHcY?a"
"157467937924587520","","","","","2012-01-12 14:24:16 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Schmidt: Google+ Not Favored, Happy To Talk Twitter & Facebook Integration http://t.co/eoudtZYa via @marketingland","http://marketingland.com/schmidt-google-not-favored-happy-to-talk-twitter-facebook-integration-3151"
"157463400962719745","","","","","2012-01-12 14:06:14 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","Pseudonyms:  http://t.co/ytmtaSUI (@disqus)","http://disq.us/4yepwl"
"157440714085629953","","","","","2012-01-12 12:36:06 +0000","web","New home remedy for the common cold, old map/reduce videos from Cloudera http://t.co/NiBIPGou","http://vimeo.com/3584536"
"157238885439651840","156323935636570112","9704592","","","2012-01-11 23:14:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@octavdruta thanks Octav, it felt right for my Tumblog."
"157049999178477568","","","","","2012-01-11 10:43:32 +0000","web","bingo yum, a little projecssingjs to go with a project idea http://t.co/ZR8uqwYd","http://hascanvas.com/bing%20go%20yum"
"156841478973427712","","","","","2012-01-10 20:54:57 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","Beyond the Uncanny Valley:  http://t.co/WYIGlRAJ","http://disq.us/4xj63s"
"156749740845957120","","","","","2012-01-10 14:50:25 +0000","<a href=""http://intensedebate.com"" rel=""nofollow"">IntenseDebate</a>","Commented on DuckDuckGo used to run out of my basement - Gabriel Weinberg\'s Blog / Gabriel Weinberg's Blog http://t.co/tnZXvyDd","http://bit.ly/wUFFwl"
"156378264414330880","","","","","2012-01-09 14:14:18 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/4nadn3Uh Arc Attack - The Grid/Derezzed - Chattacon 2011","http://youtu.be/C5xTIUtGJkk?a"
"156375300186443776","","","","","2012-01-09 14:02:31 +0000","web","Draw a car, and watch it go http://t.co/auBpHdaK","http://www.thesinglelanesuperhighway.com/"
"156318924697382912","","","","","2012-01-09 10:18:30 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/9DwbCDNi 28c3: Sovereign Keys","http://youtu.be/18pFTo3zVxk?a"
"155848213600022529","","","","","2012-01-08 03:08:04 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Couchdb, couch-connector and multiple databases http://t.co/KC6CgcZC","http://stackoverflow.com/q/8708711/51700"
"155686770640560128","","","","","2012-01-07 16:26:33 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Join me and vote Github for Best Bootstrapped Startup for the 2011 Crunchies awards! http://t.co/f3NoWhmw #crunchies","http://is.gd/nTABpz"
"155662891046014976","","","","","2012-01-07 14:51:39 +0000","<a href=""http://disqus.com/"" rel=""nofollow"">DISQUS</a>","Fredsquare:  http://t.co/6ur1fbtL (@fredwilson)","http://disq.us/4vxgki"
"155659343138799617","","","","","2012-01-07 14:37:34 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/R0thsZ50 William Shatner Parody SEVEN","http://youtu.be/XVMLivHTXac?a"
"155611503502958593","","","","","2012-01-07 11:27:28 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Spend 2012 on the Right Side of the Haimish Line - http://t.co/UrSfJ4OJ","http://bothsid.es/Gx8"
"155607598912126977","","","155214227378946048","17052057","2012-01-07 11:11:57 +0000","web","RT @rrohan189: Being the Best I Can Be
http://t.co/E347m8ui","http://www.alearningaday.com/2012/01/being-best-i-can-be.html"
"155607495161810944","","17052057","","","2012-01-07 11:11:32 +0000","web","@rrohan189 wonderful, added you to my inbound and blogger author lists (I don't use the default follow list, need to setup a dynamic tool)"
"155358188831653888","","42442059","","","2012-01-06 18:40:53 +0000","web","@jimocz oh yeah, please meet @FAKEGRIMLOCK the voice of Generation Win"
"155252778871160832","","","","","2012-01-06 11:42:01 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Share - Unlimited sending of videos photos and files for free - Powered by BitTorrent: http://t.co/zuNZtTT0 via @AddThis","http://bit.ly/wYFMpO"
"155100425492774912","","","","","2012-01-06 01:36:37 +0000","web","Enjoyed the heck outta this comment by @CarlMistlebauer on AVC http://t.co/HeImCG70","http://www.avc.com/a_vc/2012/01/herky-jerky-investing.html#comment-401878269"
"154896740925980672","","","","","2012-01-05 12:07:15 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","So, What's Your Algorithm? http://t.co/ruosZXDq via @WSJ","http://on.wsj.com/ygPnxZ"
"154888768476815360","154839269914054656","290224314","","","2012-01-05 11:35:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DISQUS_Mentions new feature test? got one from may 2011. Btw if you're ever short on guinea pigs, I'm your huckleberry"
"154392129509130240","","","","","2012-01-04 02:42:06 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","#screwcable http://t.co/9CfvgXgD","http://www.avc.com/a_vc/2012/01/screwcable.html"
"154384797224026112","153864041595539459","440876397","","","2012-01-04 02:12:58 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@UglyStartup I missed which tweet the crowd funding one of yours was in response to"
"154384293316145152","153614855599951872","87133189","","","2012-01-04 02:10:58 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@dpinsen whoa gorgeous iPad web app from FT"
"154382844674834432","154217407337082880","12185182","","","2012-01-04 02:05:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@caolan no prob, was worthwhile revisiting Kanso. Skimmed across it a while back."
"154382137183838208","154343740176203778","28697346","","","2012-01-04 02:02:24 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@s89 oh caught the couchapp init and push later in the gg thread. Thanks for showing me inception"
"154367051367055360","154343740176203778","28697346","","","2012-01-04 01:02:27 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@s89 any idea how use it, simply curl/etc up the _attachments directory?"
"154366847993659392","","","","","2012-01-04 01:01:39 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","?@s89: @VictusFate did anyone mention Inception yet? https://t.co/YbfPRu43? /edit couchapps from within couch","https://groups.google.com/d/msg/couchapp/H8pNbeDwzOM/349enVXLrQoJ"
"154362306992672768","154343740176203778","28697346","","","2012-01-04 00:43:36 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@s89 omg inception is precisely what I was looking for. Thanks s89 @benoitc @caolan @janl"
